877.40199067 725 88.392578125 -148.30047607421875
877.40199067 720 92.35034942626953 -126.79354858398438
877.40199067 315 92.39620208740234 -154.9907684326172
877.40199067 719 92.39280700683594 -159.8319854736328
877.40199067 718 92.39610290527344 -171.96446228027344
877.40199067 725 88.392578125 -148.30047607421875
877.40199067 724 88.38787078857422 -117.30048370361328
877.40199067 723 88.38575744628906 -103.30048370361328
877.40199067 722 88.38275146484375 -83.30048370361328
877.45199067 725 88.392578125 -148.4944610595703
877.45199067 720 92.35066223144531 -126.604248046875
877.45199067 315 92.39620208740234 -154.9907684326172
877.45199067 719 92.39280700683594 -159.83203125
877.45199067 718 92.39606475830078 -171.8037109375
877.45199067 725 88.392578125 -148.4944610595703
877.45199067 724 88.38787078857422 -117.49446868896484
877.45199067 723 88.38577270507812 -103.49446868896484
877.45199067 722 88.38275909423828 -83.49446868896484
877.501990671 725 88.39262390136719 -148.68832397460938
877.501990671 720 92.35108947753906 -126.4122314453125
877.501990671 315 92.39620208740234 -154.9907684326172
877.501990671 719 92.39280700683594 -159.8320770263672
877.501990671 718 92.39604949951172 -171.64308166503906
877.501990671 725 88.39262390136719 -148.68832397460938
877.501990671 724 88.3879165649414 -117.68832397460938
877.501990671 723 88.38577270507812 -103.68832397460938
877.501990671 722 88.38275909423828 -83.6883316040039
877.551990672 725 88.3926773071289 -148.8820343017578
877.551990672 720 92.35160064697266 -126.21562194824219
877.551990672 315 92.39620208740234 -154.9907684326172
877.551990672 719 92.392822265625 -159.83212280273438
877.551990672 718 92.39604949951172 -171.48257446289062
877.551990672 725 88.3926773071289 -148.8820343017578
877.551990672 724 88.38796997070312 -117.88204193115234
877.551990672 723 88.38581085205078 -103.88204193115234
877.551990672 722 88.38279724121094 -83.88204193115234
877.551990672 725 88.3927230834961 -149.07562255859375
877.551990672 720 92.35205841064453 -126.01315307617188
877.551990672 315 92.39620208740234 -154.9907684326172
877.551990672 719 92.392822265625 -159.83213806152344
877.551990672 718 92.39600372314453 -171.32337951660156
877.551990672 725 88.3927230834961 -149.07562255859375
877.551990672 724 88.38801574707031 -118.07563018798828
877.551990672 723 88.38585662841797 -104.07563018798828
877.551990672 722 88.38285064697266 -84.07563018798828
877.651990673 725 88.3927230834961 -149.2690887451172
877.651990673 720 92.3524169921875 -125.80400848388672
877.651990673 315 92.39620208740234 -154.9907684326172
877.651990673 719 92.392822265625 -159.8321533203125
877.651990673 718 92.39595794677734 -171.169677734375
877.651990673 725 88.3927230834961 -149.2690887451172
877.651990673 724 88.38801574707031 -118.26909637451172
877.651990673 723 88.38591003417969 -104.26909637451172
877.651990673 722 88.38289642333984 -84.26909637451172
877.701990674 725 88.3927230834961 -149.46241760253906
877.701990674 720 92.35279846191406 -125.5876235961914
877.701990674 315 92.39620208740234 -154.9907684326172
877.701990674 719 92.392822265625 -159.8321533203125
877.701990674 718 92.39595794677734 -171.02203369140625
877.701990674 725 88.3927230834961 -149.46241760253906
877.701990674 724 88.38801574707031 -118.4624252319336
877.701990674 723 88.38591766357422 -104.46243286132812
877.701990674 722 88.3829116821289 -84.46243286132812
877.751990675 725 88.39276885986328 -149.6563262939453
877.751990675 720 92.35324096679688 -125.36360931396484
877.751990675 315 92.39620208740234 -154.9907684326172
877.751990675 719 92.392822265625 -159.8321533203125
877.751990675 718 92.39595794677734 -170.8751678466797
877.751990675 725 88.39276885986328 -149.6563262939453
877.751990675 724 88.3880615234375 -118.65576934814453
877.751990675 723 88.38591766357422 -104.65563201904297
877.751990675 722 88.3829116821289 -84.65579223632812
877.801990676 725 88.392822265625 -149.8539276123047
877.801990676 720 92.353759765625 -125.13163757324219
877.801990676 315 92.39620208740234 -154.9907684326172
877.801990676 719 92.392822265625 -159.8321533203125
877.801990676 718 92.39593505859375 -170.72830200195312
877.801990676 725 88.392822265625 -149.8539276123047
877.801990676 724 88.38811492919922 -118.85062408447266
877.801990676 723 88.3859634399414 -104.84870910644531
877.801990676 722 88.38294982910156 -84.85088348388672
877.851990676 725 88.39286804199219 -150.05661010742188
877.851990676 720 92.35425567626953 -124.89154815673828
877.851990676 315 92.39620208740234 -154.9907684326172
877.851990676 719 92.392822265625 -159.83213806152344
877.851990676 718 92.39588928222656 -170.58143615722656
877.851990676 725 88.39286804199219 -150.05661010742188
877.851990676 724 88.3881607055664 -119.04866027832031
877.851990676 723 88.38601684570312 -105.04214477539062
877.851990676 722 88.38299560546875 -85.04961395263672
877.901990677 725 88.39289093017578 -150.26519775390625
877.901990677 720 92.35476684570312 -124.64311981201172
877.901990677 315 92.39620208740234 -154.9907684326172
877.901990677 719 92.392822265625 -159.83213806152344
877.901990677 718 92.39585876464844 -170.4346466064453
877.901990677 725 88.39289093017578 -150.26519775390625
877.901990677 724 88.38816833496094 -119.25098419189453
877.901990677 723 88.38606262207031 -105.237548828125
877.901990677 722 88.38304138183594 -85.2532730102539
877.951990678 725 88.39289093017578 -150.48016357421875
877.951990678 720 92.35527038574219 -124.38629913330078
877.951990678 315 92.39620208740234 -154.9907684326172
877.951990678 719 92.392822265625 -159.83213806152344
877.951990678 718 92.39585876464844 -170.28912353515625
877.951990678 725 88.39289093017578 -150.48016357421875
877.951990678 724 88.38816833496094 -119.45836639404297
877.951990678 723 88.38607025146484 -105.43610382080078
877.951990678 722 88.38306427001953 -85.46265411376953
878.001990679 725 88.39293670654297 -150.70176696777344
878.001990679 720 92.35582733154297 -124.1209716796875
878.001990679 315 92.39620208740234 -154.9907684326172
878.001990679 719 92.392822265625 -159.83213806152344
878.001990679 718 92.39585876464844 -170.1490936279297
878.001990679 725 88.39293670654297 -150.70176696777344
878.001990679 724 88.38821411132812 -119.67123413085938
878.001990679 723 88.38607025146484 -105.63871002197266
878.001990679 722 88.38306427001953 -85.67823028564453
878.051990679 725 88.39299011230469 -150.9300079345703
878.051990679 720 92.35643005371094 -123.84711456298828
878.051990679 315 92.39620208740234 -154.9907684326172
878.051990679 719 92.392822265625 -159.83213806152344
878.051990679 718 92.39585876464844 -170.0170440673828
878.051990679 725 88.39299011230469 -150.9300079345703
878.051990679 724 88.38825988769531 -119.88938903808594
878.051990679 723 88.3861083984375 -105.845947265625
878.051990679 722 88.38310241699219 -85.9001235961914
878.10199068 725 88.39303588867188 -151.1646728515625
878.10199068 720 92.35704803466797 -123.564697265625
878.10199068 315 92.39620208740234 -154.9907684326172
878.10199068 719 92.392822265625 -159.83213806152344
878.10199068 718 92.39585876464844 -169.89097595214844
878.10199068 725 88.39303588867188 -151.1646728515625
878.10199068 724 88.3883056640625 -120.1100845336914
878.10199068 723 88.38616180419922 -106.05812072753906
878.10199068 722 88.3831558227539 -86.12822723388672
878.151990681 725 88.39308166503906 -151.40541076660156
878.151990681 720 92.357666015625 -123.273681640625
878.151990681 315 92.39620208740234 -154.9907684326172
878.151990681 719 92.392822265625 -159.83213806152344
878.151990681 718 92.39582061767578 -169.7655487060547
878.151990681 725 88.39308166503906 -151.40541076660156
878.151990681 724 88.38835906982422 -120.32847595214844
878.151990681 723 88.3862075805664 -106.27535247802734
878.151990681 722 88.3832015991211 -86.36217498779297
878.201990682 725 88.39311218261719 -151.65162658691406
878.201990682 720 92.35829162597656 -122.97408294677734
878.201990682 315 92.39620208740234 -154.9907684326172
878.201990682 719 92.392822265625 -159.83213806152344
878.201990682 718 92.39576721191406 -169.64002990722656
878.201990682 725 88.39311218261719 -151.65162658691406
878.201990682 724 88.38835906982422 -120.53997039794922
878.201990682 723 88.38626098632812 -106.49758911132812
878.201990682 722 88.38322448730469 -86.60135650634766
878.251990682 725 88.3931655883789 -151.90264892578125
878.251990682 720 92.35896301269531 -122.66590881347656
